ZIPCODE,CAPACITY,DATE
92584,9.713,1/10/2019
92241,3.852,1/10/2019
93257,10.446,1/10/2019
91763,7.261,1/10/2019
90703,11.019,1/10/2019
91752,3.716,1/10/2019
90620,5.027,1/10/2019
92503,9.409,1/10/2019
92860,42.661,1/10/2019
92308,4.378,1/10/2019
92264,8.668,1/10/2019
92879,9.137,1/10/2019
92592,4.189,1/10/2019
92509,3.897,1/10/2019
91750,33.3,1/10/2019
91752,2.859,1/10/2019
91752,3.43,1/10/2019
91752,2.859,1/10/2019
91752,3.43,1/10/2019
91752,2.573,1/10/2019
91752,3.43,1/10/2019
91752,2.859,1/10/2019
91752,3.43,1/10/2019
93291,3.716,1/10/2019
92584,2.001,1/10/2019
91739,6.07,1/10/2019
92584,2.001,1/10/2019
92584,2.001,1/10/2019
92584,2.287,1/10/2019
92584,2.287,1/10/2019
92584,2.859,1/10/2019
92530,3.133,1/10/2019
93561,7.063,1/10/2019
92703,5.767,1/10/2019
91761,3.711,1/10/2019
92584,6.776,1/10/2019
92880,6.888,1/10/2019
93230,12.113,1/10/2019
92882,7.248,1/10/2019
91354,11.166,1/10/2019
92509,7.284,1/10/2019
92563,8.678,1/10/2019
92225,2.011,1/10/2019
92335,8.378,1/10/2019
90262,2.705,1/10/2019
91766,4.468,1/10/2019
92395,8.378,1/10/2019
91767,4.77,1/10/2019
90808,9.713,1/10/2019
92782,8.498,1/10/2019
92584,5.306,1/10/2019
91706,5.332,1/10/2019
92555,3.916,1/10/2019
91390,6.567,1/10/2019
92835,4.685,1/10/2019
92860,8.356,1/10/2019
91762,3.986,1/10/2019
92585,12.862,1/10/2019
92571,7.353,1/10/2019
92881,12.055,1/10/2019
92407,4.235,1/10/2019
91791,3.91,1/10/2019
90706,3.477,1/10/2019
90650,7.244,1/10/2019
93221,11.605,1/10/2019
91761,5.586,1/10/2019
91723,8.202,1/10/2019
91737,4.146,1/10/2019
90242,4.508,1/10/2019
92596,4.517,1/10/2019
93230,3.443,1/10/2019
91708,3.565,1/10/2019
92592,5.851,1/10/2019
92307,4.763,1/10/2019
92620,5.463,1/10/2019
92553,11.639,1/10/2019
92683,6.144,1/10/2019
93274,4.748,1/10/2019
92841,8.069,1/10/2019
90710,5.002,1/10/2019
91108,8.692,1/10/2019
90262,2.704,1/10/2019
92563,5.824,1/10/2019
91350,9.731,1/10/2019
92584,6.315,1/10/2019
92646,7.884,1/10/2019
92887,15.005,1/10/2019
90241,8.021,1/10/2019
92392,2.71,1/10/2019
91791,9.762,1/10/2019
90604,4.018,1/10/2019
93292,10.452,1/10/2019
92563,3.852,1/10/2019
92392,4.468,1/10/2019
91321,3.515,1/10/2019
91792,5.54,1/10/2019
92404,7.82,1/10/2019
92407,5.027,1/10/2019
91744,6.382,1/10/2019
91761,2.71,1/10/2019
92592,3.594,1/10/2019
90266,4.781,1/10/2019
91761,2.71,1/10/2019
92592,9.775,1/10/2019
91007,8.668,1/10/2019
92377,7.157,1/10/2019
93022,8.978,1/10/2019
90740,9.225,1/10/2019
92610,5.771,1/10/2019
93023,6.006,1/10/2019
92262,4.184,1/10/2019
92308,9.577,1/10/2019
91709,6.507,1/10/2019
93535,3.441,1/10/2019
91384,2.704,1/10/2019
92336,4.019,1/10/2019
93012,5.022,1/10/2019
91350,4.255,1/10/2019
92620,5.778,1/10/2019
90660,1.798,1/10/2019
92399,8.989,1/10/2019
91752,9.601,1/10/2019
92240,7.131,1/10/2019
91786,8.021,1/10/2019
92563,4.74,1/10/2019
92553,3.761,1/10/2019
92708,7.111,1/10/2019
92587,12.52,1/10/2019
91748,5.547,1/10/2019
92301,5.601,1/10/2019
93117,1.798,1/10/2019
92692,10.758,1/10/2019
93536,2.893,1/10/2019
90505,4.9,1/10/2019
90715,4.856,1/10/2019
90621,0.899,1/10/2019
93063,12.062,1/10/2019
92345,5.458,1/10/2019
93536,5.868,1/10/2019
92883,5.865,1/10/2019
92683,3.319,1/10/2019
91762,2.71,1/10/2019
91792,2.514,1/10/2019
92570,9.257,1/10/2019
92530,3.687,1/10/2019
92570,4.822,1/10/2019
92596,2.71,1/10/2019
91006,7.902,1/10/2019
91739,6.239,1/10/2019
92557,12.439,1/10/2019
91708,2.71,1/10/2019
91744,4.822,1/10/2019
91387,2.71,1/10/2019
92880,6.321,1/10/2019
92532,3.614,1/10/2019
93063,9.139,1/10/2019
92592,6.187,1/10/2019
90806,3.413,1/10/2019
93230,7.843,1/10/2019
92880,6.71,1/10/2019
92596,7.597,1/10/2019
92394,3.91,1/10/2019
92211,8.167,1/10/2019
92264,11.557,1/10/2019
92509,3.703,1/10/2019
91792,3.631,1/10/2019
92679,8.613,1/10/2019
92831,4.125,1/10/2019
90650,5.554,1/10/2019
92571,2.893,1/10/2019
91007,13.395,1/10/2019
92211,11.484,1/10/2019
91710,7.811,1/10/2019
92571,3.799,1/10/2019
93551,3.467,1/10/2019
92530,2.71,1/10/2019
91710,8.405,1/10/2019
90638,2.947,1/10/2019
91765,2.425,1/10/2019
91001,6.372,1/10/2019
92264,9.856,1/10/2019
92887,9.216,1/10/2019
92223,3.15,1/11/2019
92223,2.887,1/11/2019
92223,3.15,1/11/2019
92223,2.625,1/11/2019
91748,4.508,1/11/2019
92618,2.573,1/11/2019
92260,5.466,1/11/2019
92371,5.019,1/11/2019
90810,37.976,1/11/2019
90810,30.78,1/11/2019
90810,32.591,1/11/2019
91702,6.065,1/11/2019
92530,2.136,1/11/2019
93551,179.029,1/11/2019
92563,2.287,1/11/2019
92563,2.287,1/11/2019
92563,2.001,1/11/2019
92563,2.001,1/11/2019
90805,6.982,1/11/2019
92683,5.005,1/11/2019
92679,8.026,1/11/2019
91766,2.287,1/11/2019
91766,2.001,1/11/2019
91766,2.287,1/11/2019
91766,2.573,1/11/2019
91766,2.001,1/11/2019
91766,2.287,1/11/2019
93030,6.78,1/11/2019
92660,2.1,1/11/2019
92545,11.552,1/11/2019
92657,7.318,1/11/2019
92543,3.831,1/11/2019
93274,5.473,1/11/2019
92596,2.287,1/11/2019
92596,2.287,1/11/2019
92277,3.284,1/11/2019
92211,11.878,1/11/2019
92657,9.863,1/11/2019
92374,4.652,1/11/2019
92404,7.261,1/11/2019
91761,6.567,1/11/2019
91737,11.878,1/11/2019
93257,6.742,1/11/2019
93292,4.661,1/11/2019
92365,4.77,1/11/2019
90278,10.962,1/11/2019
93291,2.486,1/11/2019
92337,3.686,1/11/2019
92234,8.391,1/11/2019
92880,11.374,1/11/2019
91732,3.614,1/11/2019
92240,8.347,1/11/2019
92584,2.859,1/11/2019
92584,2.001,1/11/2019
93555,8.281,1/11/2019
92408,8.347,1/11/2019
93510,8.504,1/11/2019
92592,7.131,1/11/2019
92336,8.187,1/11/2019
93109,2.287,1/11/2019
93230,9.189,1/11/2019
92551,3.414,1/11/2019
92545,4.601,1/11/2019
92571,5.496,1/11/2019
92656,5.567,1/11/2019
91302,5.67,1/11/2019
92861,10.552,1/11/2019
93551,5.457,1/11/2019
93230,9.521,1/11/2019
91302,8.498,1/11/2019
90805,8.217,1/11/2019
92264,18.873,1/11/2019
92821,6.003,1/11/2019
91387,3.831,1/11/2019
92543,5.586,1/11/2019
93527,9.576,1/11/2019
91214,5.384,1/11/2019
93277,8.813,1/11/2019
92683,3.935,1/11/2019
92399,5.306,1/11/2019
92706,6.91,1/11/2019
93535,5.19,1/11/2019
93536,4.235,1/11/2019
91752,2.573,1/11/2019
91752,2.573,1/11/2019
91752,2.573,1/11/2019
91761,2.71,1/11/2019
93277,7.705,1/11/2019
91354,9.106,1/11/2019
92592,7.57,1/11/2019
92592,16.043,1/11/2019
92395,3.72,1/11/2019
90712,8.337,1/11/2019
92596,6.42,1/11/2019
90703,5.136,1/11/2019
91711,6.61,1/11/2019
93003,3.699,1/11/2019
90248,2.728,1/11/2019
92301,5.865,1/11/2019
92584,4.168,1/11/2019
92880,6.276,1/11/2019
93117,1.798,1/11/2019
93292,6.164,1/11/2019
90640,3.086,1/11/2019
92596,2.964,1/11/2019
91745,9.498,1/11/2019
92592,4.189,1/11/2019
92646,6.289,1/11/2019
91711,8.989,1/11/2019
93235,3.197,1/11/2019
92404,4.613,1/11/2019
92405,4.05,1/11/2019
93552,9.077,1/11/2019
92394,8.037,1/11/2019
92706,9.069,1/11/2019
90660,1.798,1/11/2019
92563,4.054,1/11/2019
93291,3.144,1/11/2019
93274,4.593,1/11/2019
92586,6.703,1/11/2019
92307,9.775,1/11/2019
92883,3.444,1/11/2019
92223,4.054,1/11/2019
93291,4.593,1/11/2019
92807,3.072,1/11/2019
92584,5.741,1/11/2019
92584,4.019,1/11/2019
92252,4.468,1/11/2019
92345,5.586,1/11/2019
92223,3.444,1/11/2019
92571,8.611,1/11/2019
93012,2.027,1/11/2019
92223,3.475,1/11/2019
92392,7.44,1/11/2019
92880,7.412,1/11/2019
92570,6.726,1/11/2019
93291,4.64,1/11/2019
92392,3.189,1/11/2019
93505,8.801,1/11/2019
92223,3.764,1/11/2019
91387,7.406,1/11/2019
90254,5.554,1/11/2019
92584,4.517,1/11/2019
92320,2.71,1/11/2019
92586,1.053,1/11/2019
92223,6.668,1/11/2019
90706,4.189,1/11/2019
92335,5.207,1/11/2019
90201,4.457,1/11/2019
91766,7.622,1/11/2019
91706,7.636,1/11/2019
92308,4.77,1/11/2019
92571,3.635,1/11/2019
93274,4.934,1/11/2019
92503,8.187,1/11/2019
92544,3.497,1/11/2019
92508,8.143,1/11/2019
92551,5.207,1/11/2019
92646,8.97,1/11/2019
93010,7.167,1/11/2019
92571,6.544,1/11/2019
92394,6.671,1/11/2019
93036,3.703,1/11/2019
93230,4.414,1/11/2019
92570,5.207,1/11/2019
92240,4.438,1/11/2019
93561,6.786,1/11/2019
92544,2.977,1/11/2019
91722,6.713,1/11/2019
92821,4.155,1/11/2019
92571,7.232,1/11/2019
92372,5.379,1/11/2019
92584,3.983,1/11/2019
90640,1.798,1/11/2019
93543,4.918,1/11/2019
92563,3.614,1/11/2019
91387,3.614,1/11/2019
92602,3.614,1/11/2019
92646,9.725,1/11/2019
93030,3.687,1/11/2019
91767,5.865,1/11/2019
92880,7.598,1/11/2019
90623,7.841,1/11/2019
92780,4.704,1/11/2019
93021,7.278,1/11/2019
92583,3.614,1/11/2019
92606,6.979,1/11/2019
92223,3.475,1/11/2019
91768,7.467,1/11/2019
92557,3.182,1/11/2019
91390,7.95,1/11/2019
91745,4.58,1/11/2019
93510,9.595,1/11/2019
92308,4.339,1/11/2019
92630,6.676,1/11/2019
92618,4.184,1/11/2019
92346,5.103,1/11/2019
93012,7.77,1/11/2019
92405,4.491,1/11/2019
90603,3.21,1/11/2019
92584,9.833,1/11/2019
93560,3.761,1/11/2019
92336,4.339,1/11/2019
93221,5.721,1/11/2019
93109,3.472,1/11/2019
90723,871.466,1/14/2019
92543,2.1,1/14/2019
92543,2.625,1/14/2019
92543,2.1,1/14/2019
92543,2.1,1/14/2019
92543,2.625,1/14/2019
92584,2.573,1/14/2019
91766,2.287,1/14/2019
91766,2.001,1/14/2019
91766,2.287,1/14/2019
92337,5.105,1/14/2019
92618,22.216,1/14/2019
92308,14.775,1/14/2019
92584,2.859,1/14/2019
92647,4.901,1/14/2019
90254,125.147,1/14/2019
91762,7.541,1/14/2019
91708,5.008,1/14/2019
92591,9.106,1/14/2019
92223,2.937,1/14/2019
92592,4.652,1/14/2019
91761,5.473,1/14/2019
91761,8.82,1/14/2019
91784,5.626,1/14/2019
92211,7.705,1/14/2019
92262,7.891,1/14/2019
91007,13.413,1/14/2019
92708,8.668,1/14/2019
92557,2.089,1/14/2019
93291,8.051,1/14/2019
93065,2.287,1/14/2019
93065,2.001,1/14/2019
93065,2.001,1/14/2019
93065,2.287,1/14/2019
93065,2.287,1/14/2019
96065,2.287,1/14/2019
93065,2.287,1/14/2019
92618,2.287,1/14/2019
92260,7.705,1/14/2019
91710,3.144,1/14/2019
91710,3.144,1/14/2019
91762,2.859,1/14/2019
91762,2.859,1/14/2019
91762,2.859,1/14/2019
91762,2.573,1/14/2019
91762,2.859,1/14/2019
91762,2.859,1/14/2019
91762,2.859,1/14/2019
92882,11.868,1/14/2019
92591,2.872,1/14/2019
93001,6.65,1/14/2019
92234,8.023,1/14/2019
92240,2.568,1/14/2019
90603,4.924,1/14/2019
92260,6.164,1/14/2019
92835,8.908,1/14/2019
92870,6.703,1/14/2019
92530,2.611,1/14/2019
92882,4.177,1/14/2019
93536,6.703,1/14/2019
90048,6.969,1/14/2019
90059,1.234,1/14/2019
90222,1.884,1/14/2019
92584,4.699,1/14/2019
92584,6.691,1/14/2019
93536,7.189,1/14/2019
92544,2.089,1/14/2019
92570,6.105,1/14/2019
90604,12.323,1/14/2019
92392,7.388,1/14/2019
92596,6.677,1/14/2019
93535,6.144,1/14/2019
92570,5.189,1/14/2019
92336,9.225,1/14/2019
92509,7.495,1/14/2019
92223,4.019,1/14/2019
92562,7.485,1/14/2019
90703,3.39,1/14/2019
92618,5.74,1/14/2019
90701,8.363,1/14/2019
92584,4.955,1/14/2019
92584,4.019,1/14/2019
92883,4.019,1/14/2019
92782,6.374,1/14/2019
92223,2.276,1/14/2019
90706,3.13,1/14/2019
92703,4.189,1/14/2019
93536,6.97,1/14/2019
92543,5.105,1/14/2019
93117,1.798,1/14/2019
92570,5.691,1/14/2019
92592,5.174,1/14/2019
91739,6.164,1/14/2019
92377,5.027,1/14/2019
93534,4.701,1/14/2019
92345,3.975,1/14/2019
93555,6.264,1/14/2019
90660,4.101,1/14/2019
90805,5.691,1/14/2019
90805,2.883,1/14/2019
91789,11.73,1/14/2019
92345,3.631,1/14/2019
92571,5.827,1/14/2019
92553,2.793,1/14/2019
92551,2.514,1/14/2019
91761,7.82,1/14/2019
92376,5.586,1/14/2019
92571,2.296,1/14/2019
92223,4.344,1/14/2019
92880,3.177,1/14/2019
92584,4.019,1/14/2019
92270,4.593,1/14/2019
92392,6.377,1/14/2019
93561,7.396,1/14/2019
92544,6.157,1/14/2019
90604,6.267,1/14/2019
92563,6.95,1/14/2019
92880,8.955,1/14/2019
92563,5.212,1/14/2019
93536,4.306,1/14/2019
92377,8.65,1/14/2019
91784,7.097,1/14/2019
91730,7.097,1/14/2019
91360,4.918,1/14/2019
91360,12.439,1/14/2019
90201,2.532,1/14/2019
90640,1.798,1/14/2019
92252,4.416,1/14/2019
92618,4.517,1/14/2019
92833,2.786,1/14/2019
92883,2.71,1/14/2019
91709,13.103,1/14/2019
92618,3.614,1/14/2019
93274,10.915,1/14/2019
92336,9.068,1/14/2019
92584,2.71,1/14/2019
91766,8.389,1/14/2019
92260,5.786,1/14/2019
93274,3.614,1/14/2019
93535,3.614,1/14/2019
92571,3.309,1/14/2019
91789,4.05,1/14/2019
92392,3.614,1/14/2019
92596,3.614,1/14/2019
90640,1.798,1/14/2019
92553,5.207,1/14/2019
93536,5.756,1/14/2019
91350,4.517,1/14/2019
90606,5.207,1/14/2019
92618,5.421,1/14/2019
92544,8.498,1/14/2019
90660,1.798,1/14/2019
92886,6.3,1/14/2019
93292,5.177,1/14/2019
93022,5.457,1/14/2019
92307,6.264,1/14/2019
92571,4.918,1/14/2019
93033,3.761,1/14/2019
92592,9.396,1/14/2019
90815,8.937,1/14/2019
92625,8.319,1/14/2019
92571,5.199,1/14/2019
90703,5.458,1/14/2019
93010,4.475,1/14/2019
91350,3.614,1/14/2019
91792,5.306,1/14/2019
92376,3.351,1/14/2019
92602,5.348,1/14/2019
91350,3.614,1/14/2019
92647,5.496,1/14/2019
91701,4.505,1/14/2019
92407,4.918,1/14/2019
92708,8.449,1/14/2019
93230,5.778,1/14/2019
92703,1.798,1/14/2019
92336,9.546,1/14/2019
92571,6.943,1/14/2019
91750,5.977,1/14/2019
92584,8.224,1/14/2019
92392,4.286,1/14/2019
92234,9.4,1/14/2019
92394,3.116,1/14/2019
92553,6.003,1/14/2019
92883,2.71,1/14/2019
90022,5.757,1/14/2019
91360,8.759,1/14/2019
92551,6.943,1/14/2019
93230,4.632,1/14/2019
93030,3.471,1/14/2019
92620,3.233,1/14/2019
92835,5.08,1/14/2019
92886,8.8,1/14/2019
91744,4.018,1/14/2019
91767,8.099,1/14/2019
92630,7.355,1/14/2019
93010,7.811,1/14/2019
92405,4.339,1/14/2019
92571,6.364,1/14/2019
93001,3.983,1/14/2019
92584,10.399,1/14/2019
91354,6.789,1/14/2019
91107,7.715,1/14/2019
91733,28.558,1/15/2019
91708,2.287,1/15/2019
93274,6.401,1/15/2019
92657,13.369,1/15/2019
92223,2.1,1/15/2019
92223,2.1,1/15/2019
93292,12.845,1/15/2019
92543,2.362,1/15/2019
90603,7.548,1/15/2019
91752,2.287,1/15/2019
92586,2.573,1/15/2019
92543,9.851,1/15/2019
90631,8.627,1/15/2019
92679,6.059,1/15/2019
93004,2.887,1/15/2019
90808,7.705,1/15/2019
92584,2.887,1/15/2019
90808,7.597,1/15/2019
92392,4.652,1/15/2019
92614,5.845,1/15/2019
91384,4.709,1/15/2019
92544,2.934,1/15/2019
91752,11.17,1/15/2019
92880,11.002,1/15/2019
92264,5.136,1/15/2019
92223,3.475,1/15/2019
92264,8.629,1/15/2019
92585,4.324,1/15/2019
91761,4.837,1/15/2019
92308,4.468,1/15/2019
92646,7.063,1/15/2019
90305,8.085,1/15/2019
92562,7.588,1/15/2019
92543,5.199,1/15/2019
92260,6.099,1/15/2019
91710,2.859,1/15/2019
92260,11.878,1/15/2019
92225,8.152,1/15/2019
92507,3.614,1/15/2019
92860,4.552,1/15/2019
92831,5.576,1/15/2019
92262,10.8,1/15/2019
92557,4.628,1/15/2019
93292,9.71,1/15/2019
91710,3.923,1/15/2019
92807,5.471,1/15/2019
92679,30.818,1/15/2019
92563,4.687,1/15/2019
92307,10.051,1/15/2019
93257,13.211,1/15/2019
92507,2.71,1/15/2019
90266,5.463,1/15/2019
91786,6.054,1/15/2019
92570,9.097,1/15/2019
93510,7.349,1/15/2019
91741,5.364,1/15/2019
92223,5.626,1/15/2019
92260,10.185,1/15/2019
91723,5.469,1/15/2019
92545,6.982,1/15/2019
91764,2.71,1/15/2019
92584,4.7,1/15/2019
92234,16.342,1/15/2019
92591,6.686,1/15/2019
91321,12.377,1/15/2019
92592,5.027,1/15/2019
92570,5.167,1/15/2019
90803,4.939,1/15/2019
91762,8.937,1/15/2019
92376,9.117,1/15/2019
92223,4.593,1/15/2019
93108,4.155,1/15/2019
92371,6.39,1/15/2019
90277,4.728,1/15/2019
91745,3.751,1/15/2019
92342,4.076,1/15/2019
92551,5.362,1/15/2019
92223,2.87,1/15/2019
93230,9.726,1/15/2019
92344,10.317,1/15/2019
92705,7.406,1/15/2019
92887,3.275,1/15/2019
92230,7.541,1/15/2019
91752,3.716,1/15/2019
91764,18.115,1/15/2019
92284,8.072,1/15/2019
91030,6.099,1/15/2019
91784,4.297,1/15/2019
92886,6.382,1/15/2019
91761,2.71,1/15/2019
90808,3.647,1/15/2019
92532,6.321,1/15/2019
91773,5.859,1/15/2019
91748,12.52,1/15/2019
93230,5.679,1/15/2019
92571,3.748,1/15/2019
92591,11.064,1/15/2019
92346,3.189,1/15/2019
92868,5.554,1/15/2019
91762,3.614,1/15/2019
92845,6.789,1/15/2019
91762,3.614,1/15/2019
90404,2.793,1/15/2019
92345,4.906,1/15/2019
92620,7.806,1/15/2019
92342,6.866,1/15/2019
92262,15.202,1/15/2019
91789,5.653,1/15/2019
92407,4.956,1/15/2019
92880,8.216,1/15/2019
93274,3.409,1/15/2019
91780,3.785,1/15/2019
93274,4.593,1/15/2019
92610,12.154,1/15/2019
93286,3.263,1/15/2019
91387,2.71,1/15/2019
90603,2.433,1/15/2019
92532,9.704,1/15/2019
92336,2.273,1/15/2019
92394,6.264,1/15/2019
92270,2.296,1/15/2019
90221,3.032,1/15/2019
92571,3.444,1/15/2019
92336,5.167,1/15/2019
90056,5.256,1/15/2019
92596,2.009,1/15/2019
92571,6.653,1/15/2019
92532,5.741,1/15/2019
93033,5.786,1/15/2019
90621,0.899,1/15/2019
90278,4.559,1/15/2019
93551,5.496,1/15/2019
92555,7.811,1/15/2019
92545,4.05,1/15/2019
92509,3.614,1/15/2019
91764,6.075,1/15/2019
91320,6.361,1/15/2019
91752,5.26,1/15/2019
91768,2.893,1/15/2019
91762,2.71,1/15/2019
90621,8.662,1/15/2019
92571,8.968,1/15/2019
93230,13.778,1/15/2019
93536,3.182,1/15/2019
93277,5.721,1/15/2019
90720,6.173,1/15/2019
93036,2.893,1/15/2019
92301,3.761,1/15/2019
92570,8.389,1/15/2019
92570,4.628,1/15/2019
92691,3.545,1/15/2019
92880,3.535,1/15/2019
92336,4.494,1/15/2019
92562,6.847,1/15/2019
90403,5.136,1/15/2019
91384,5.267,1/15/2019
92881,7.719,1/15/2019
92270,4.255,1/15/2019
90503,5.458,1/15/2019
91766,6.703,1/15/2019
93065,6.626,1/15/2019
93292,3.269,1/15/2019
92867,5.565,1/15/2019
93065,9.971,1/15/2019
92407,3.635,1/15/2019
90260,3.975,1/15/2019
92708,5.742,1/15/2019
90245,7.551,1/15/2019
92585,5.453,1/15/2019
92647,2.845,1/15/2019
91701,4.24,1/15/2019
92410,5.854,1/15/2019
91722,5.868,1/15/2019
91377,4.934,1/15/2019
90638,4.919,1/15/2019
93551,6.172,1/15/2019
93110,5.684,1/15/2019
92679,7.859,1/15/2019
92587,4.386,1/15/2019
91390,5.943,1/15/2019
90631,5.074,1/15/2019
92557,6.853,1/15/2019
91770,4.952,1/15/2019
92610,4.05,1/15/2019
90660,3.12,1/15/2019
92831,4.716,1/15/2019
93030,1.279,1/15/2019
93215,178.452,1/16/2019
92223,2.1,1/16/2019
92223,2.1,1/16/2019
92543,2.362,1/16/2019
92223,2.362,1/16/2019
92582,2.138,1/16/2019
92582,2.376,1/16/2019
92582,2.138,1/16/2019
92234,9.826,1/16/2019
92651,8.685,1/16/2019
92582,2.089,1/16/2019
91709,9.856,1/16/2019
92679,8.069,1/16/2019
92223,2.1,1/16/2019
92223,2.362,1/16/2019
92223,2.1,1/16/2019
92223,2.362,1/16/2019
92240,5.334,1/16/2019
92405,3.91,1/16/2019
92584,2.362,1/16/2019
92584,2.625,1/16/2019
92584,2.625,1/16/2019
93012,2.027,1/16/2019
92545,2.872,1/16/2019
92879,6.144,1/16/2019
92262,24.767,1/16/2019
91361,7.406,1/16/2019
92518,60.594,1/16/2019
92592,4.652,1/16/2019
92563,3.916,1/16/2019
92882,3.691,1/16/2019
92234,4.494,1/16/2019
92240,8.668,1/16/2019
92595,5.221,1/16/2019
92210,12.52,1/16/2019
93230,8.496,1/16/2019
93065,2.287,1/16/2019
90640,7.676,1/16/2019
93065,2.001,1/16/2019
93065,2.287,1/16/2019
91761,3.595,1/16/2019
92618,2.287,1/16/2019
92618,2.573,1/16/2019
92618,2.287,1/16/2019
91710,3.144,1/16/2019
91387,3.614,1/16/2019
92595,3.614,1/16/2019
92270,8.332,1/16/2019
92880,9.975,1/16/2019
92646,9.129,1/16/2019
91390,10.542,1/16/2019
92507,4.517,1/16/2019
93021,5.834,1/16/2019
92307,3.204,1/16/2019
93277,10.748,1/16/2019
92223,3.764,1/16/2019
92881,2.872,1/16/2019
93535,6.35,1/16/2019
92507,2.71,1/16/2019
90277,7.967,1/16/2019
92584,3.614,1/16/2019
91709,3.614,1/16/2019
91761,2.71,1/16/2019
92630,5.457,1/16/2019
93230,11.95,1/16/2019
93291,3.43,1/16/2019
90240,6.754,1/16/2019
92336,9.835,1/16/2019
90275,10.333,1/16/2019
93551,4.5,1/16/2019
92571,11.095,1/16/2019
92555,5.458,1/16/2019
92530,5.121,1/16/2019
92262,7.207,1/16/2019
92869,5.386,1/16/2019
93117,1.798,1/16/2019
92371,6.023,1/16/2019
92544,5.027,1/16/2019
92705,11.896,1/16/2019
93550,3.744,1/16/2019
90640,1.798,1/16/2019
93023,2.414,1/16/2019
92571,6.631,1/16/2019
92592,3.614,1/16/2019
92395,5.105,1/16/2019
91789,7.802,1/16/2019
92308,12.101,1/16/2019
93202,8.536,1/16/2019
90640,1.798,1/16/2019
93065,10.993,1/16/2019
92663,9.862,1/16/2019
92553,3.983,1/16/2019
93291,4.32,1/16/2019
92270,2.296,1/16/2019
92270,2.296,1/16/2019
92591,10.492,1/16/2019
92223,7.233,1/16/2019
92867,7.715,1/16/2019
92602,5.246,1/16/2019
91007,6.3,1/16/2019
92590,4.754,1/16/2019
92544,3.275,1/16/2019
92557,3.91,1/16/2019
91350,5.288,1/16/2019
93021,5.554,1/16/2019
91706,2.409,1/16/2019
93292,6.42,1/16/2019
92399,13.689,1/16/2019
92596,5.212,1/16/2019
91737,7.113,1/16/2019
93257,6.598,1/16/2019
92223,2.362,1/16/2019
91361,3.986,1/16/2019
91302,5.554,1/16/2019
91361,9.875,1/16/2019
91761,3.614,1/16/2019
91011,7.385,1/16/2019
92705,8.406,1/16/2019
92647,4.189,1/16/2019
92821,4.62,1/16/2019
91763,6.965,1/16/2019
93536,5.42,1/16/2019
92683,6.99,1/16/2019
91784,10.908,1/16/2019
90805,5.563,1/16/2019
91792,6.144,1/16/2019
93023,5.348,1/16/2019
91730,12.182,1/16/2019
92395,6.703,1/16/2019
90265,6.982,1/16/2019
92886,6.543,1/16/2019
92308,3.072,1/16/2019
91761,2.71,1/16/2019
93012,2.027,1/16/2019
92707,6.395,1/16/2019
92602,5.421,1/16/2019
90201,4.14,1/16/2019
92880,4.815,1/16/2019
92870,9.147,1/16/2019
92532,3.614,1/16/2019
91709,6.983,1/16/2019
92336,3.21,1/16/2019
92345,14.706,1/16/2019
92880,5.586,1/16/2019
92307,11.038,1/16/2019
92584,2.296,1/16/2019
92223,4.344,1/16/2019
90278,4.315,1/16/2019
91387,3.614,1/16/2019
91387,3.614,1/16/2019
91762,2.71,1/16/2019
91762,2.71,1/16/2019
92530,5.421,1/16/2019
91387,3.614,1/16/2019
93036,5.496,1/16/2019
91001,3.751,1/16/2019
92562,3.614,1/16/2019
92404,4.455,1/16/2019
91350,5.421,1/16/2019
92359,3.935,1/16/2019
92545,6.527,1/16/2019
92571,2.78,1/16/2019
90746,6.075,1/16/2019
92335,2.134,1/16/2019
91350,4.517,1/16/2019
93230,4.517,1/16/2019
92883,4.517,1/16/2019
92602,4.437,1/16/2019
91724,6.806,1/16/2019
91320,5.051,1/16/2019
93230,2.71,1/16/2019
92532,8.037,1/16/2019
92308,3.895,1/16/2019
92571,5.207,1/16/2019
93036,4.483,1/16/2019
92879,7.82,1/16/2019
92507,4.517,1/16/2019
90222,3.471,1/16/2019
93257,6.368,1/16/2019
92886,10.102,1/16/2019
92345,4.934,1/16/2019
92507,3.614,1/16/2019
90745,3.034,1/16/2019
92562,7.951,1/16/2019
93535,4.286,1/16/2019
93111,2.295,1/16/2019
90266,8.989,1/16/2019
90022,2.134,1/16/2019
92553,4.116,1/16/2019
91320,10.758,1/16/2019
92336,7.201,1/16/2019
90249,6.965,1/16/2019
92656,4.105,1/16/2019
93292,5.449,1/16/2019
92867,7.234,1/16/2019
92880,6.42,1/16/2019
92234,7.782,1/16/2019
92345,6.653,1/16/2019
93036,3.182,1/16/2019
93015,4.552,1/16/2019
92392,5.516,1/16/2019
92277,3.761,1/16/2019
92337,3.471,1/16/2019
91784,4.937,1/16/2019
92553,8.1,1/16/2019
92407,5.027,1/16/2019
91320,8.496,1/16/2019
92307,6.458,1/16/2019
90807,4.146,1/16/2019
91381,9.417,1/16/2019
92503,7.66,1/16/2019
93117,3.182,1/16/2019
92395,3.631,1/16/2019
92555,7.232,1/16/2019
91750,1.807,1/16/2019
92553,3.471,1/16/2019
92557,3.182,1/16/2019
92345,3.351,1/16/2019
92703,1.798,1/16/2019
92584,3.614,1/16/2019
93536,10.155,1/16/2019
92371,9.287,1/16/2019
