ZIPCODE,CAPACITY,DATE
91750,6.805,1/9/2020
92886,8.326,1/9/2020
92270,7.088,1/9/2020
93015,7.686,1/9/2020
92630,5.655,1/9/2020
92555,4.31,1/9/2020
92344,5.907,1/9/2020
91765,5.372,1/9/2020
92346,9.305,1/9/2020
93274,6.919,1/9/2020
92679,9.117,1/9/2020
92869,6.99,1/9/2020
91007,9.091,1/9/2020
91724,3.388,1/9/2020
93551,10.414,1/9/2020
92692,6.078,1/9/2020
93117,6.003,1/9/2020
91754,4.78,1/9/2020
91765,8.061,1/9/2020
91791,7.932,1/9/2020
92392,4.057,1/9/2020
92404,6.837,1/9/2020
92544,7.607,1/9/2020
92584,9.065,1/9/2020
92706,3.902,1/9/2020
92562,8.444,1/9/2020
93291,6.988,1/9/2020
91709,10.492,1/9/2020
92240,9.45,1/9/2020
91801,5.818,1/9/2020
91722,2.702,1/9/2020
90715,4.183,1/9/2020
90701,8.54,1/9/2020
92679,11.518,1/9/2020
91775,6.943,1/9/2020
91762,4.834,1/9/2020
92336,6.928,1/9/2020
92860,9.033,1/9/2020
92887,5.39,1/9/2020
92630,8.504,1/9/2020
91302,9.739,1/9/2020
92571,3.143,1/9/2020
92630,4.74,1/9/2020
92562,31.859,1/9/2020
92262,7.705,1/9/2020
93541,3.234,1/10/2020
92557,2.71,1/10/2020
92887,11.378,1/10/2020
92335,4.252,1/10/2020
92284,7.314,1/10/2020
91350,3.836,1/10/2020
91766,2.281,1/10/2020
92630,3.898,1/10/2020
93292,4.796,1/10/2020
92562,5.952,1/10/2020
91350,4.796,1/10/2020
92374,4.564,1/10/2020
92374,2.852,1/10/2020
92880,2.181,1/10/2020
92880,1.909,1/10/2020
92883,2.727,1/10/2020
92883,1.909,1/10/2020
92883,3.272,1/10/2020
91762,2.71,1/10/2020
92557,5.01,1/10/2020
92880,2.62,1/10/2020
92880,2.62,1/10/2020
92880,2.62,1/10/2020
92880,2.328,1/10/2020
92651,6.626,1/10/2020
93023,12.492,1/10/2020
92234,3.471,1/10/2020
91752,3.716,1/10/2020
91752,3.43,1/10/2020
91752,3.716,1/10/2020
91752,3.716,1/10/2020
91752,3.43,1/10/2020
91752,3.716,1/10/2020
93015,5.304,1/10/2020
92392,2.567,1/10/2020
92392,2.567,1/10/2020
92392,2.281,1/10/2020
91024,6.78,1/10/2020
92596,2.877,1/10/2020
92345,4.564,1/10/2020
91762,3.836,1/10/2020
92563,5.832,1/10/2020
91355,6.95,1/10/2020
92562,4.057,1/10/2020
92335,3.96,1/10/2020
93535,2.264,1/10/2020
91384,6.611,1/10/2020
92832,5.882,1/10/2020
91730,9.614,1/10/2020
92618,6.099,1/10/2020
92571,3.688,1/10/2020
92584,3.686,1/10/2020
90803,6.105,1/10/2020
91710,5.317,1/10/2020
92585,3.97,1/10/2020
92563,5.093,1/10/2020
92646,10.703,1/10/2020
91746,4.818,1/10/2020
93536,7.565,1/10/2020
92870,7.647,1/10/2020
93277,2.911,1/10/2020
91007,10.954,1/10/2020
92557,2.181,1/10/2020
92557,2.181,1/10/2020
91744,99.815,1/10/2020
92585,3.884,1/10/2020
93221,10.015,1/10/2020
91761,3.6,1/10/2020
92262,4.376,1/10/2020
90505,10.618,1/10/2020
91354,11.367,1/10/2020
91360,4.862,1/10/2020
91301,4.574,1/10/2020
93291,11.102,1/10/2020
93110,7.562,1/10/2020
91381,7.197,1/10/2020
90504,5.523,1/10/2020
91321,7.243,1/10/2020
90630,6.473,1/10/2020
92782,10.91,1/10/2020
90755,6.172,1/10/2020
93010,9.398,1/10/2020
92284,11.946,1/10/2020
92570,4.202,1/10/2020
91762,3.836,1/10/2020
92399,10.945,1/10/2020
93292,2.841,1/10/2020
93292,4.593,1/10/2020
92618,3.444,1/10/2020
92270,14.865,1/10/2020
93041,3.704,1/10/2020
93291,10.06,1/10/2020
93230,13.871,1/10/2020
91006,8.637,1/10/2020
92614,2.874,1/10/2020
92647,6.48,1/10/2020
93230,10.966,1/10/2020
91362,8.201,1/10/2020
92268,2.473,1/10/2020
91739,10.703,1/10/2020
92563,3.647,1/10/2020
93230,7.653,1/10/2020
90706,4.503,1/10/2020
92821,9.213,1/10/2020
91762,6.148,1/10/2020
93555,13.092,1/10/2020
92592,4.43,1/10/2020
91709,6.837,1/10/2020
91302,10.182,1/10/2020
91761,6.369,1/10/2020
92346,3.118,1/10/2020
92704,7.353,1/10/2020
92630,6.837,1/10/2020
93536,7.041,1/10/2020
92342,4.707,1/10/2020
91006,7.363,1/10/2020
92881,3.816,1/10/2020
91752,7.009,1/10/2020
92376,6.369,1/10/2020
92307,8.98,1/10/2020
92551,5.674,1/10/2020
92284,6.519,1/10/2020
92223,5.015,1/10/2020
92374,15.273,1/10/2020
90602,6.943,1/10/2020
91762,4.727,1/10/2020
92532,8.114,1/10/2020
92240,5.907,1/10/2020
91750,3.602,1/10/2020
90713,5.455,1/10/2020
92211,13.155,1/10/2020
93555,1.953,1/10/2020
92583,7.804,1/10/2020
91320,10.414,1/10/2020
92335,4.771,1/10/2020
92630,3.471,1/10/2020
92544,3.38,1/10/2020
92620,7.122,1/10/2020
90803,13.622,1/10/2020
93035,2.339,1/10/2020
93555,4.918,1/10/2020
93277,5.823,1/10/2020
91786,3.38,1/10/2020
92503,8.135,1/10/2020
92869,2.519,1/10/2020
92260,8.86,1/10/2020
91786,8.405,1/10/2020
92270,9.778,1/10/2020
92865,2.519,1/10/2020
92311,8.637,1/10/2020
92704,3.002,1/10/2020
92651,5.222,1/10/2020
92867,3.429,1/10/2020
92592,6.943,1/10/2020
93230,7.861,1/10/2020
92656,7.448,1/10/2020
92392,4.789,1/10/2020
92782,5.47,1/10/2020
92562,5.496,1/10/2020
91748,3.642,1/10/2020
92603,7.04,1/10/2020
92705,10.778,1/10/2020
92399,5.448,1/10/2020
90703,5.246,1/10/2020
92336,6.209,1/10/2020
93225,41.701,1/10/2020
91731,9.942,1/10/2020
91731,7.231,1/10/2020
92335,3.882,1/11/2020
92551,4.188,1/11/2020
91350,5.079,1/11/2020
92407,10.414,1/11/2020
92392,2.567,1/11/2020
92392,2.852,1/11/2020
92392,2.281,1/11/2020
92392,2.567,1/11/2020
91780,3.319,1/11/2020
92553,2.108,1/11/2020
92301,2.71,1/11/2020
91350,3.836,1/11/2020
92544,3.112,1/11/2020
92507,2.877,1/11/2020
91354,6.082,1/11/2020
92260,44.306,1/11/2020
92507,3.836,1/11/2020
92602,10.148,1/11/2020
92585,4.237,1/11/2020
90638,7.314,1/11/2020
92503,4.967,1/11/2020
93274,9.819,1/11/2020
92586,5.514,1/11/2020
92595,7.709,1/11/2020
90266,9.73,1/11/2020
92840,6.637,1/11/2020
92596,7.163,1/11/2020
92647,2.702,1/11/2020
91761,31.686,1/11/2020
92870,5.514,1/11/2020
93111,3.642,1/11/2020
91710,10.312,1/11/2020
92596,4.054,1/11/2020
91739,9.127,1/11/2020
90230,4.556,1/11/2020
92618,2.454,1/11/2020
92618,2.454,1/11/2020
92618,2.454,1/11/2020
92840,5.882,1/11/2020
90803,2.417,1/11/2020
92656,10.414,1/11/2020
91350,6.943,1/11/2020
90221,5.63,1/11/2020
91731,8.436,1/11/2020
91731,7.532,1/11/2020
91752,3.716,1/11/2020
92592,3.961,1/11/2020
93022,2.71,1/13/2020
92879,2.573,1/13/2020
92325,3.105,1/13/2020
91752,2.281,1/13/2020
92374,4.628,1/13/2020
93536,5.207,1/13/2020
92407,7.55,1/13/2020
91748,7.383,1/13/2020
92586,6.225,1/13/2020
92584,3.961,1/13/2020
92394,6.1,1/13/2020
93012,7.259,1/13/2020
92886,4.982,1/13/2020
92301,8.281,1/13/2020
91784,10.817,1/13/2020
92407,1.996,1/13/2020
92407,2.281,1/13/2020
90212,10.506,1/13/2020
92596,2.181,1/13/2020
92596,2.454,1/13/2020
90712,6.365,1/13/2020
92211,18.7,1/13/2020
92405,5.865,1/13/2020
91710,4.774,1/13/2020
93291,4.628,1/13/2020
92262,17.315,1/13/2020
92508,5.659,1/13/2020
93215,4.509,1/13/2020
92630,7.031,1/13/2020
91006,18.58,1/13/2020
92620,6.99,1/13/2020
93065,13.453,1/13/2020
92371,6.211,1/13/2020
92708,5.657,1/13/2020
92583,10.876,1/13/2020
92544,4.527,1/13/2020
90405,3.383,1/13/2020
90275,9.075,1/13/2020
92596,16.426,1/13/2020
90638,4.483,1/13/2020
92618,3.817,1/13/2020
92553,2.769,1/13/2020
93555,13.092,1/13/2020
91701,6.407,1/13/2020
92782,8.921,1/13/2020
93063,4.255,1/13/2020
91355,5.7,1/13/2020
92373,10.414,1/13/2020
92881,6.837,1/13/2020
92503,7.228,1/13/2020
92562,3.614,1/13/2020
92649,3.836,1/13/2020
90631,1.807,1/13/2020
91006,7.934,1/13/2020
92821,6.47,1/13/2020
93230,6.756,1/13/2020
92582,7.261,1/13/2020
90620,5.543,1/13/2020
92592,7.546,1/13/2020
90815,6.225,1/13/2020
92571,5.483,1/13/2020
92618,2.181,1/13/2020
92880,5.879,1/13/2020
91321,4.527,1/13/2020
92262,4.084,1/13/2020
93536,5.251,1/13/2020
92260,8.86,1/13/2020
92835,9.005,1/13/2020
90275,7.074,1/13/2020
92346,12.289,1/13/2020
92879,2.281,1/13/2020
93003,4.725,1/13/2020
92320,4.628,1/13/2020
92320,4.628,1/13/2020
90265,3.419,1/13/2020
92320,5.207,1/13/2020
92879,2.567,1/13/2020
92563,4.628,1/13/2020
93292,3.761,1/13/2020
92879,2.281,1/13/2020
92584,9.343,1/13/2020
92618,2.181,1/13/2020
92879,2.567,1/13/2020
92618,2.454,1/13/2020
92879,2.567,1/13/2020
92618,2.454,1/13/2020
92618,2.454,1/13/2020
92584,12.203,1/13/2020
92618,2.181,1/13/2020
92618,2.281,1/13/2020
92618,2.852,1/13/2020
93291,12.484,1/13/2020
92557,12.439,1/13/2020
90505,7.294,1/13/2020
92544,5.703,1/13/2020
92551,3.471,1/13/2020
93536,7.57,1/13/2020
92374,7.677,1/13/2020
92240,7.383,1/13/2020
90254,5.897,1/13/2020
92595,3.902,1/13/2020
93230,4.95,1/13/2020
91320,4.03,1/13/2020
91024,6.046,1/13/2020
93065,6.837,1/13/2020
92880,5.455,1/13/2020
93012,4.503,1/13/2020
93230,4.659,1/13/2020
92562,7.406,1/13/2020
93535,5.882,1/13/2020
92223,4.202,1/13/2020
92270,6.793,1/13/2020
92587,9.657,1/13/2020
92587,8.705,1/13/2020
93065,6.837,1/13/2020
92352,4.32,1/13/2020
90604,7.716,1/13/2020
91786,4.847,1/13/2020
90604,5.102,1/13/2020
92392,3.419,1/13/2020
92260,9.443,1/13/2020
92336,4.937,1/13/2020
91354,7.861,1/13/2020
92821,5.048,1/13/2020
92532,5.021,1/13/2020
92240,6.604,1/13/2020
92376,5.924,1/13/2020
92584,3.902,1/13/2020
92225,10.657,1/13/2020
92651,9.272,1/13/2020
91351,3.118,1/13/2020
93065,3.302,1/13/2020
92869,22.703,1/13/2020
91746,10.294,1/13/2020
92234,10.903,1/13/2020
92688,4.678,1/13/2020
91765,3.448,1/13/2020
92557,9.005,1/13/2020
92544,6.304,1/13/2020
92880,11.754,1/13/2020
92345,3.118,1/13/2020
93003,4.418,1/13/2020
92373,10.492,1/13/2020
93277,10.182,1/13/2020
92407,3.678,1/13/2020
91350,7.57,1/13/2020
92883,10.414,1/13/2020
91750,5.103,1/13/2020
91006,8.955,1/13/2020
92620,8.118,1/13/2020
90807,9.056,1/13/2020
90403,33.127,1/13/2020
91765,7.019,1/13/2020
91784,8.22,1/14/2020
90249,5.786,1/14/2020
90631,6.728,1/14/2020
91350,10.492,1/14/2020
92507,2.71,1/14/2020
92618,2.287,1/14/2020
92618,3.144,1/14/2020
93257,4.889,1/14/2020
93230,6.47,1/14/2020
93247,6.211,1/14/2020
92618,2.181,1/14/2020
93230,9.316,1/14/2020
92544,5.252,1/14/2020
93277,2.911,1/14/2020
90241,2.834,1/14/2020
92308,3.588,1/14/2020
93277,5.316,1/14/2020
92344,4.62,1/14/2020
90807,11.933,1/14/2020
92545,3.364,1/14/2020
93215,4.415,1/14/2020
92882,6.795,1/14/2020
92563,3.556,1/14/2020
92240,9.749,1/14/2020
92270,2.334,1/14/2020
91384,7.404,1/14/2020
92260,5.316,1/14/2020
92392,6.209,1/14/2020
92646,5.698,1/14/2020
93230,8.509,1/14/2020
91024,7.582,1/14/2020
92881,6.037,1/14/2020
92553,6.202,1/14/2020
92705,8.783,1/14/2020
92256,6.14,1/14/2020
93033,3.602,1/14/2020
92592,7.903,1/14/2020
91765,13.886,1/14/2020
92647,2.719,1/14/2020
92241,6.637,1/14/2020
92211,5.288,1/14/2020
93292,6.242,1/14/2020
93536,10.076,1/14/2020
92591,12.212,1/14/2020
93535,2.647,1/14/2020
91320,8.079,1/14/2020
91390,10.169,1/14/2020
92679,4.578,1/14/2020
92870,6.681,1/14/2020
93291,16.216,1/14/2020
91007,10.752,1/14/2020
91307,5.544,1/14/2020
90302,5.587,1/14/2020
92688,8.728,1/14/2020
92604,4.004,1/14/2020
91377,9.514,1/14/2020
93063,5.432,1/14/2020
90503,3.902,1/14/2020
93560,5.66,1/14/2020
91762,3.892,1/14/2020
92407,5.523,1/14/2020
90623,6.237,1/14/2020
92596,8.158,1/14/2020
91732,3.353,1/14/2020
92882,6.144,1/14/2020
90805,2.939,1/14/2020
92404,4.506,1/14/2020
92880,8.664,1/14/2020
92223,4.617,1/14/2020
93003,2.363,1/14/2020
93003,3.249,1/14/2020
91741,6.546,1/14/2020
92336,5.859,1/14/2020
92821,6.357,1/14/2020
91361,6.172,1/14/2020
92345,5.865,1/14/2020
92618,2.567,1/14/2020
93227,5.73,1/14/2020
92618,2.852,1/14/2020
90814,6.078,1/14/2020
92618,2.567,1/14/2020
91384,5.145,1/14/2020
92618,2.281,1/14/2020
92618,2.852,1/14/2020
92618,2.454,1/14/2020
92618,2.727,1/14/2020
92618,2.727,1/14/2020
92354,4.5,1/14/2020
92618,2.727,1/14/2020
91007,8.878,1/14/2020
91011,9.875,1/14/2020
90505,2.401,1/14/2020
92545,4.202,1/14/2020
92705,8.954,1/14/2020
92234,8.105,1/14/2020
93257,3.494,1/14/2020
92586,5.615,1/14/2020
93534,5.192,1/14/2020
92260,5.907,1/14/2020
93060,2.835,1/14/2020
92683,3.302,1/14/2020
93004,5.403,1/14/2020
93230,11.355,1/14/2020
91764,9.005,1/14/2020
92270,11.222,1/14/2020
92311,11.333,1/14/2020
90740,4.012,1/14/2020
92270,11.813,1/14/2020
93257,5.766,1/14/2020
92405,3.6,1/14/2020
90807,8.682,1/14/2020
92583,1.819,1/14/2020
93033,4.741,1/14/2020
92284,9.287,1/14/2020
90280,3.813,1/14/2020
93552,2.941,1/14/2020
92886,13.885,1/14/2020
91752,6.567,1/14/2020
92881,7.54,1/14/2020
92708,5.197,1/14/2020
92373,6.265,1/14/2020
92596,3.419,1/14/2020
91773,7.05,1/14/2020
92691,3.701,1/14/2020
93063,3.419,1/14/2020
93505,6.791,1/14/2020
92373,4.358,1/14/2020
92211,4.725,1/14/2020
92591,3.419,1/14/2020
92557,7.013,1/14/2020
90650,4.678,1/14/2020
93022,2.858,1/14/2020
92354,3.302,1/14/2020
92630,8.147,1/14/2020
92509,6.837,1/14/2020
92260,8.86,1/14/2020
90650,3.448,1/14/2020
92562,4.849,1/14/2020
91709,5.457,1/14/2020
93505,3.898,1/14/2020
91740,5.176,1/14/2020
91702,2.904,1/14/2020
90601,9.005,1/14/2020
92344,2.858,1/14/2020
92211,7.432,1/14/2020
92823,5.786,1/14/2020
92867,6.886,1/14/2020
93292,8.575,1/14/2020
91709,5.923,1/14/2020
91789,4.312,1/14/2020
91744,6.728,1/14/2020
93536,4.158,1/14/2020
92532,5.416,1/14/2020
92392,8.307,1/14/2020
91748,18.901,1/14/2020
92530,3.302,1/14/2020
92336,4.774,1/14/2020
92262,6.003,1/14/2020
90602,2.749,1/14/2020
93550,4.122,1/14/2020
92262,9.346,1/14/2020
91761,4.678,1/14/2020
93551,3.585,1/14/2020
93230,8.937,1/14/2020
90805,5.103,1/14/2020
90502,6.837,1/14/2020
93023,2.658,1/14/2020
91350,5.717,1/14/2020
91730,7.013,1/14/2020
90274,6.789,1/14/2020
92586,7.185,1/14/2020
92880,4.007,1/14/2020
92618,2.287,1/14/2020
92617,63.243,1/14/2020
92618,2.727,1/14/2020
92373,2.573,1/14/2020
92407,0.942,1/15/2020
92557,8.753,1/15/2020
92223,3.364,1/15/2020
92592,3.38,1/15/2020
90808,6.909,1/15/2020
93277,6.074,1/15/2020
93230,3.933,1/15/2020
92586,4.819,1/15/2020
92301,2.001,1/15/2020
92411,6.48,1/15/2020
92365,8.799,1/15/2020
90601,3.638,1/15/2020
91387,3.836,1/15/2020
92879,6.728,1/15/2020
92587,9.151,1/15/2020
91350,1.996,1/15/2020
91350,1.996,1/15/2020
91350,1.996,1/15/2020
91301,5.11,1/15/2020
92880,2.62,1/15/2020
92880,2.62,1/15/2020
92880,2.328,1/15/2020
91377,3.419,1/15/2020
93103,3.395,1/15/2020
92584,16.501,1/15/2020
92210,14.942,1/15/2020
91320,5.409,1/15/2020
90301,40.328,1/15/2020
92596,2.181,1/15/2020
92596,2.181,1/15/2020
93274,5.755,1/15/2020
93291,9.723,1/15/2020
92705,11.076,1/15/2020
91350,6.323,1/15/2020
91762,7.681,1/15/2020
93036,8.59,1/15/2020
91789,10.027,1/15/2020
90621,68.816,1/15/2020
92392,8.364,1/15/2020
92677,3.838,1/15/2020
91362,9.545,1/15/2020
92262,6.339,1/15/2020
91737,10.755,1/15/2020
92544,5.907,1/15/2020
92584,5.649,1/15/2020
93223,4.774,1/15/2020
93063,7.358,1/15/2020
91320,6.045,1/15/2020
91362,7.318,1/15/2020
91745,6.682,1/15/2020
92835,6.419,1/15/2020
92707,6.236,1/15/2020
93004,3.323,1/15/2020
93036,3.602,1/15/2020
92592,15.657,1/15/2020
92647,3.197,1/15/2020
92234,10.206,1/15/2020
91767,4.356,1/15/2020
93063,3.419,1/15/2020
92320,8.16,1/15/2020
92625,30.127,1/15/2020
91754,4.318,1/15/2020
91786,7.279,1/15/2020
91730,8.092,1/15/2020
91737,13.581,1/15/2020
92562,20.974,1/15/2020
91775,6.684,1/15/2020
93536,11.938,1/15/2020
92346,3.002,1/15/2020
92887,4.454,1/15/2020
93536,2.329,1/15/2020
92705,9.73,1/15/2020
93010,4.823,1/15/2020
92585,6.637,1/15/2020
91362,10.183,1/15/2020
91016,6.749,1/15/2020
92841,2.851,1/15/2020
92563,5.224,1/15/2020
91722,3.114,1/15/2020
93257,6.984,1/15/2020
93277,10.587,1/15/2020
92346,7.936,1/15/2020
93555,5.184,1/15/2020
92264,11.364,1/15/2020
92886,7.712,1/15/2020
93535,6.196,1/15/2020
92223,5.893,1/15/2020
93012,5.166,1/15/2020
91301,8.023,1/15/2020
92880,8.64,1/15/2020
92584,4.084,1/15/2020
93257,5.132,1/15/2020
91710,4.053,1/15/2020
92308,6.162,1/15/2020
92620,7.306,1/15/2020
92883,9.572,1/15/2020
90815,8.822,1/15/2020
93230,8.735,1/15/2020
92346,5.378,1/15/2020
93030,4.803,1/15/2020
92867,7.578,1/15/2020
92210,3.544,1/15/2020
92683,5.703,1/15/2020
92626,8.062,1/15/2020
92860,10.506,1/15/2020
92582,3.602,1/15/2020
91744,9.415,1/15/2020
90813,4.535,1/15/2020
92571,5.578,1/15/2020
92240,7.823,1/15/2020
92277,6.497,1/15/2020
93010,10.941,1/15/2020
93004,2.401,1/15/2020
92557,3.902,1/15/2020
93292,6.114,1/15/2020
93117,2.268,1/15/2020
93292,6.114,1/15/2020
90249,3.902,1/15/2020
93291,4.076,1/15/2020
92653,5.334,1/15/2020
91010,6.604,1/15/2020
93274,4.076,1/15/2020
93274,4.076,1/15/2020
93274,9.213,1/15/2020
93030,3.302,1/15/2020
92618,2.702,1/15/2020
90278,5.554,1/15/2020
92270,11.518,1/15/2020
93003,3.002,1/15/2020
91762,7.753,1/15/2020
93030,2.401,1/15/2020
92602,4.863,1/15/2020
92234,4.74,1/15/2020
93551,7.097,1/15/2020
92234,7.497,1/15/2020
92821,9.005,1/15/2020
90745,6.837,1/15/2020
90807,3.302,1/15/2020
92591,6.287,1/15/2020
92392,5.815,1/15/2020
92707,3.902,1/15/2020
92883,5.69,1/15/2020
93065,3.002,1/15/2020
92831,3.223,1/15/2020
90504,6.943,1/15/2020
91786,4.31,1/15/2020
91789,6.764,1/15/2020
92392,5.261,1/15/2020
92592,5.832,1/15/2020
93292,4.076,1/15/2020
90638,6.403,1/15/2020
92708,3.002,1/15/2020
92596,9.382,1/15/2020
91762,4.489,1/15/2020
91006,4.377,1/15/2020
92557,6.003,1/15/2020
91745,3.419,1/15/2020
92563,7.607,1/15/2020
92881,3.444,1/15/2020
92270,14.993,1/15/2020
93035,5.403,1/15/2020
92223,15.467,1/15/2020
92870,11.548,1/15/2020
92831,6.003,1/15/2020
92867,5.282,1/15/2020
93033,2.401,1/15/2020
92596,3.638,1/15/2020
92211,6.686,1/15/2020
92234,6.269,1/15/2020
91784,5.207,1/15/2020
91362,10.256,1/15/2020
92407,3.682,1/15/2020
92399,9.031,1/15/2020
92860,5.554,1/15/2020
93274,4.659,1/15/2020
92234,8.056,1/15/2020
93060,3.002,1/15/2020
93274,4.95,1/15/2020
91709,11.418,1/15/2020
92562,7.204,1/15/2020
92543,3.602,1/15/2020
92277,7.232,1/15/2020
92870,6.078,1/15/2020
92571,4.803,1/15/2020
92882,3.637,1/15/2020
93230,6.697,1/15/2020
93274,10.336,1/15/2020
93552,5.091,1/15/2020
91775,6.043,1/15/2020
90630,2.339,1/15/2020
93013,3.419,1/15/2020
91775,2.909,1/15/2020
92630,2.494,1/15/2020
92234,7.381,1/15/2020
91384,4,1/15/2020
91711,8.753,1/15/2020
92262,2.604,1/15/2020
92660,5.774,1/15/2020
92530,3.638,1/15/2020
92563,7.49,1/15/2020
92592,6.646,1/15/2020
92509,7.475,1/15/2020
93291,5.717,1/15/2020
92618,4.863,1/15/2020
93550,4.076,1/15/2020
92571,4.025,1/15/2020
93010,7.504,1/15/2020
92865,4.626,1/15/2020
92562,6.943,1/15/2020
92544,4.918,1/15/2020
91745,5.865,1/15/2020
90266,3.132,1/15/2020
90703,6.728,1/15/2020
92571,4.05,1/15/2020
93534,4.225,1/15/2020
92782,3.647,1/15/2020
91006,6.297,1/15/2020
92880,5.403,1/15/2020
93033,3.902,1/15/2020
92883,10.183,1/15/2020
92371,5.325,1/15/2020
92240,2.028,1/15/2020
93065,6.837,1/15/2020
91737,5.907,1/15/2020
90740,6.219,1/15/2020
91773,3.497,1/15/2020
92883,10.8,1/15/2020
90222,5.586,1/15/2020
92284,8.389,1/15/2020
92284,5.496,1/15/2020
90815,3.208,1/15/2020
92646,8.163,1/15/2020
93523,3361.437,1/16/2020
92821,8.405,1/16/2020
93117,1.798,1/16/2020
90631,1.807,1/16/2020
91762,2.108,1/16/2020
91350,3.836,1/16/2020
93063,6.425,1/16/2020
92374,2.852,1/16/2020
92374,2.567,1/16/2020
92374,2.281,1/16/2020
92657,10.91,1/16/2020
91748,5.435,1/16/2020
93535,3.836,1/16/2020
92530,5.693,1/16/2020
91350,1.996,1/16/2020
91350,1.996,1/16/2020
91350,1.996,1/16/2020
92392,3.836,1/16/2020
91350,1.996,1/16/2020
91761,2.71,1/16/2020
92270,24.365,1/16/2020
92223,2.71,1/16/2020
91752,7.764,1/16/2020
92345,3.105,1/16/2020
91350,3.836,1/16/2020
93065,7.178,1/16/2020
92407,3.501,1/16/2020
90720,9.257,1/16/2020
92563,3.836,1/16/2020
93291,2.911,1/16/2020
93277,2.911,1/16/2020
92883,3.836,1/16/2020
92618,3.501,1/16/2020
91708,2.545,1/16/2020
92860,20.946,1/16/2020
91708,2.545,1/16/2020
91708,2.545,1/16/2020
92584,3.803,1/16/2020
90249,1.88,1/16/2020
91350,3.614,1/16/2020
92234,5.465,1/16/2020
92345,4.265,1/16/2020
90713,7.097,1/16/2020
92880,3.983,1/16/2020
90701,4.638,1/16/2020
90602,4.268,1/16/2020
92592,4.629,1/16/2020
90740,2,1/16/2020
92618,3.545,1/16/2020
93543,4.788,1/16/2020
93555,6.003,1/16/2020
92543,3.494,1/16/2020
91776,5.331,1/16/2020
92647,3.197,1/16/2020
93536,3.836,1/16/2020
92647,3.836,1/16/2020
93536,2.877,1/16/2020
92647,3.197,1/16/2020
92584,3.836,1/16/2020
91361,7.546,1/16/2020
92399,11.769,1/16/2020
91766,5.294,1/16/2020
93109,4.913,1/16/2020
93111,4.62,1/16/2020
92223,4.959,1/16/2020
93291,5.755,1/16/2020
92620,6.686,1/16/2020
91752,8.247,1/16/2020
90810,7.768,1/16/2020
93535,7.647,1/16/2020
91755,9.213,1/16/2020
91780,3.455,1/16/2020
92506,4.333,1/16/2020
93291,10.752,1/16/2020
90240,8.768,1/16/2020
93012,3.602,1/16/2020
93101,9.533,1/16/2020
91784,5.719,1/16/2020
92604,6.686,1/16/2020
92646,7.214,1/16/2020
92584,4.084,1/16/2020
93535,4.065,1/16/2020
90703,5.316,1/16/2020
93536,3.574,1/16/2020
92551,4.492,1/16/2020
91351,6.392,1/16/2020
91320,14.812,1/16/2020
92252,4.741,1/16/2020
92882,6.889,1/16/2020
91745,9.387,1/16/2020
93105,3.225,1/16/2020
92211,9.605,1/16/2020
92655,8.594,1/16/2020
92630,7.612,1/16/2020
92620,5.952,1/16/2020
92881,10.072,1/16/2020
91301,6.288,1/16/2020
92562,3.806,1/16/2020
90502,7.659,1/16/2020
93555,6.214,1/16/2020
92371,2.521,1/16/2020
92223,4.376,1/16/2020
93230,6.988,1/16/2020
91360,5.838,1/16/2020
90303,6.627,1/16/2020
92626,3.602,1/16/2020
92595,6.653,1/16/2020
91766,4.356,1/16/2020
92376,4.065,1/16/2020
91724,4.03,1/16/2020
92374,8.46,1/16/2020
90620,4.606,1/16/2020
90808,5.703,1/16/2020
92223,6.085,1/16/2020
92563,8.886,1/16/2020
90220,3.602,1/16/2020
93257,9.225,1/16/2020
92610,6.168,1/16/2020
90304,2.597,1/16/2020
92394,6.193,1/16/2020
92596,7.607,1/16/2020
92630,6.48,1/16/2020
92399,5.655,1/16/2020
92630,7.475,1/16/2020
91739,4.541,1/16/2020
90630,5.152,1/16/2020
90275,9.5,1/16/2020
91744,3.15,1/16/2020
92308,10.82,1/16/2020
92376,4.788,1/16/2020
92821,7.476,1/16/2020
92376,4.506,1/16/2020
92377,6.193,1/16/2020
91740,6.304,1/16/2020
92618,6.48,1/16/2020
93274,4.678,1/16/2020
91722,7.17,1/16/2020
91387,6.619,1/16/2020
93010,5.103,1/16/2020
92359,4.564,1/16/2020
91791,6.713,1/16/2020
93021,3.004,1/16/2020
92335,4.765,1/16/2020
90630,4.937,1/16/2020
92704,3.583,1/16/2020
91752,9.382,1/16/2020
92627,4.772,1/16/2020
90280,1.707,1/16/2020
92223,4.49,1/16/2020
91710,3.685,1/16/2020
92660,9.314,1/16/2020
91737,10.187,1/16/2020
92503,9.091,1/16/2020
92544,5.916,1/16/2020
92688,8.292,1/16/2020
93012,5.007,1/16/2020
90220,3.187,1/16/2020
90604,2.597,1/16/2020
92336,6.376,1/16/2020
92821,6.168,1/16/2020
90266,5.674,1/16/2020
92277,5.277,1/16/2020
92887,8.337,1/16/2020
92870,8.1,1/16/2020
92867,4.857,1/16/2020
92867,3.714,1/16/2020
91708,4.141,1/16/2020
90712,5.389,1/16/2020
92835,7.097,1/16/2020
92832,3.871,1/16/2020
93012,2.489,1/16/2020
92336,7.623,1/16/2020
93552,5.526,1/16/2020
93523,986.089,1/16/2020
92869,166.563,1/16/2020
92868,240.312,1/16/2020
91750,8.223,1/17/2020
